neuron_id,observed,cell_type,teacher_rate_hz,student_rate_hz
4218,False,excitatory,32.5,32.2
4219,False,excitatory,0.8,0.8
4220,False,inhibitory,0.8,0.6
4221,False,excitatory,2.9,2.8
4222,False,excitatory,0.1,0
4223,False,inhibitory,0,0
4224,False,excitatory,0.8,0.5
4226,False,inhibitory,52.1,46.9
4227,False,inhibitory,0.1,0.1
4228,False,inhibitory,25.2,24.6
4229,False,excitatory,0.2,0.2
4230,False,excitatory,6.1,6.6
4231,False,excitatory,0.1,0.2
4232,False,inhibitory,37.9,37.3
4233,False,excitatory,0.2,0.1
4234,False,inhibitory,1.9,1
4235,False,inhibitory,98.5,96.5
4236,False,excitatory,0,0
4237,False,excitatory,0,0
4239,False,inhibitory,10.3,11.1
4240,False,excitatory,1.7,1.9
4241,False,excitatory,11.9,14
4242,False,excitatory,0,0
4243,False,excitatory,0,0
4244,False,excitatory,0.9,1
4245,False,excitatory,0,0
4247,False,excitatory,0,0
4248,False,excitatory,0.5,0.6
4249,False,excitatory,0,0
4250,False,inhibitory,0,0
4251,False,excitatory,0.9,0.6
4252,False,excitatory,0,0
4253,False,inhibitory,3.5,3.5
4254,False,excitatory,4.2,3.8
4255,False,excitatory,0.1,0
4256,False,excitatory,0.1,0.1
4257,False,excitatory,4.4,3.1
4258,False,excitatory,2.4,2.3
4259,False,excitatory,1.6,1.8
4260,False,excitatory,4.2,4.3
4261,False,excitatory,0,0
4262,False,excitatory,36.8,42.2
4263,False,excitatory,0,0
4264,False,excitatory,0,0
4265,False,excitatory,8.1,7.4
4266,False,inhibitory,0.1,0.2
4267,False,excitatory,0.1,0.1
4268,False,inhibitory,65.4,65.1
4269,False,excitatory,0,0
4270,False,excitatory,4.5,4.7
4271,False,excitatory,0,0
4272,False,excitatory,0,0
4273,False,excitatory,0.3,0.4
4274,False,excitatory,0.9,0.7
4275,False,excitatory,0.1,0
4276,False,excitatory,0.3,0.3
4277,False,excitatory,0,0
4278,False,excitatory,0.4,0.3
4279,False,inhibitory,15.6,17.6
4280,False,excitatory,0.1,0.1
4281,False,excitatory,0.7,0.5
4282,False,excitatory,0,0
4283,False,excitatory,2.5,2.5
4284,False,excitatory,0.6,0.3
4285,False,excitatory,0,0
4286,False,inhibitory,108.2,101.9
4287,False,excitatory,9.8,8.9
4289,False,excitatory,0.1,0.1
4290,False,excitatory,0,0.1
4291,False,excitatory,11.7,12.5
4292,False,excitatory,1.4,1.6
4293,False,excitatory,0.6,0.6
4294,False,inhibitory,0.1,0
4295,False,excitatory,12.7,11.6
4296,False,excitatory,7.4,6.8
4297,False,excitatory,3.4,3.5
4298,False,excitatory,0,0
4299,False,excitatory,0,0
4300,False,inhibitory,2.2,2.3
4301,False,inhibitory,22.1,17.7
4302,False,excitatory,0,0
4303,False,excitatory,0,0
4304,False,excitatory,1.8,1.6
4305,False,excitatory,0.2,0.2
4306,False,excitatory,0.5,0.6
4307,False,excitatory,27.2,27
4308,False,excitatory,0,0
4309,False,excitatory,0,0
4310,False,excitatory,14,15.3
4311,False,excitatory,0.2,0.1
4312,False,excitatory,0,0
4313,False,excitatory,0.2,0.2
4314,False,excitatory,0,0
4315,False,excitatory,0,0
4316,False,inhibitory,24.5,20.6
4317,False,excitatory,3.8,4.1
4319,False,excitatory,0,0
4320,False,inhibitory,14.5,11.5
4321,False,inhibitory,1,1.2
4322,False,excitatory,0.3,0.3
4323,False,excitatory,4.3,4.3
4324,False,excitatory,0.1,0.1
4325,False,excitatory,1.6,1.1
4326,False,excitatory,8.1,8.1
4327,False,excitatory,0,0
4328,False,excitatory,0.9,0.6
4329,False,excitatory,0.4,0.5
4330,False,inhibitory,1.3,1.3
4331,False,excitatory,32.6,31.1
4332,False,excitatory,0.6,0.3
4333,False,excitatory,0.3,0.3
4334,False,excitatory,0,0
4335,False,excitatory,0,0
4336,False,excitatory,0,0
4337,False,excitatory,0.2,0.3
4338,False,inhibitory,0.1,0.1
4339,False,excitatory,0,0
4340,False,excitatory,3.4,3.1
4341,False,excitatory,2.5,2.4
4342,False,excitatory,0,0
4343,False,excitatory,0,0
4344,False,excitatory,0,0
4345,False,inhibitory,1.3,0.9
4346,False,inhibitory,0.6,0.2
4347,False,excitatory,0,0
4348,False,excitatory,2.5,1.8
4349,False,excitatory,2.5,2.3
4350,False,excitatory,5.2,4.9
4351,False,excitatory,2.4,2.3
4352,False,inhibitory,0.1,0.1
4353,False,excitatory,8.5,7.4
4354,False,inhibitory,2.5,2.2
4355,False,excitatory,5.3,5
4357,False,excitatory,0,0
4358,False,excitatory,0.2,0.1
4361,False,excitatory,0.1,0.1
4362,False,inhibitory,1.4,1.4
4363,False,excitatory,0,0
4364,False,excitatory,0,0
4365,False,excitatory,0,0.1
4366,False,excitatory,0,0
4367,False,excitatory,0,0
4368,False,excitatory,0.8,0.6
4369,False,excitatory,0,0
4370,False,excitatory,46.1,44.1
4371,False,excitatory,0.4,0.3
4372,False,excitatory,0.5,0.3
4373,False,inhibitory,23.4,20.2
4374,False,excitatory,0,0
4375,False,excitatory,0,0
4376,False,excitatory,0,0
4377,False,excitatory,0.1,0
4378,False,excitatory,0,0
4379,False,excitatory,0.1,0.1
4380,False,excitatory,0,0
4381,False,inhibitory,0.1,0
4382,False,inhibitory,4.5,3.3
4383,False,inhibitory,11,11.4
4384,False,excitatory,0,0
4386,False,excitatory,0,0
4387,False,excitatory,0,0
4388,False,inhibitory,0,0
4389,False,excitatory,0,0
4390,False,excitatory,0.2,0.1
4391,False,inhibitory,9.6,9.2
4392,False,excitatory,0.1,0.1
4393,False,excitatory,0,0
4394,False,excitatory,0,0
4395,False,excitatory,0.3,0.2
4396,False,excitatory,0,0
4398,False,inhibitory,0.6,1.7
4399,False,excitatory,9.4,10
4400,False,excitatory,0.4,0.1
4401,False,excitatory,20.5,20
4404,False,excitatory,6.8,6.6
4406,False,excitatory,11.2,10.9
4408,False,excitatory,0,0
4409,False,excitatory,0,0
4410,False,excitatory,3.8,4.7
4411,False,excitatory,9.4,9.5
4412,False,excitatory,16.4,17.2
4413,False,excitatory,6.5,6.2
4415,False,excitatory,1.7,1.8
4416,False,excitatory,0.3,0.4
4418,False,inhibitory,3.4,3.6
4419,False,excitatory,0,0
4420,False,excitatory,5.7,6.1
4421,False,inhibitory,0,0
4422,False,excitatory,2.7,2.6
4423,False,excitatory,19.8,18.2
4424,False,excitatory,0.7,0.5
4425,False,excitatory,7.5,7.7
4426,False,excitatory,0.6,0.4
4427,False,inhibitory,4.8,4.7
4428,False,inhibitory,5.2,4.8
4431,False,excitatory,0,0
4432,False,excitatory,0.1,0
4433,False,excitatory,0,0
4434,False,inhibitory,0.4,0.3
4435,False,excitatory,0.6,0.5
4436,False,excitatory,0.4,0.3
4437,False,inhibitory,2.4,2
4438,False,excitatory,0,0.1
4439,False,excitatory,0,0
4440,False,excitatory,8.1,6.9
4441,False,excitatory,1.6,1.5
4442,False,excitatory,0.1,0.1
4443,False,excitatory,0.9,1.1
4444,False,excitatory,1.7,1.9
4446,False,excitatory,19,18.5
4447,False,excitatory,0,0
4448,False,inhibitory,16,16.4
4449,False,inhibitory,0,0
4451,False,excitatory,0.2,0.2
4452,False,excitatory,0,0
4453,False,excitatory,0.5,0.4
4454,False,excitatory,0,0
4455,False,excitatory,3.5,3.5
4456,False,excitatory,0,0
4457,False,excitatory,5.4,5.9
4459,False,excitatory,0,0
4460,False,excitatory,0.2,0.2
4461,False,excitatory,9.7,10.1
4462,False,inhibitory,2.5,3.3
4463,False,excitatory,1.9,2.2
4464,False,excitatory,0,0
4465,False,excitatory,0,0
4466,False,inhibitory,7.3,7.6
4467,False,excitatory,0.1,0.1
4468,False,excitatory,2.2,1.8
4469,False,excitatory,0.1,0.3
4470,False,excitatory,0,0
4472,False,excitatory,0,0
4473,False,excitatory,0,0
4475,False,excitatory,6.6,6.5
4476,False,excitatory,0.8,0.8
4477,False,inhibitory,0,0
4478,False,excitatory,0,0
4479,False,excitatory,3.4,3.4
4480,False,excitatory,4.4,4.5
4481,False,excitatory,0,0
4482,False,inhibitory,0.4,0.7
4483,False,excitatory,0,0
4484,False,excitatory,0.7,0.7
4485,False,excitatory,0,0
4486,False,inhibitory,0.5,0.5
4487,False,excitatory,5.6,6.2
4488,False,excitatory,0.1,0.1
4490,False,excitatory,0,0
4491,False,excitatory,0.5,0.4
4492,False,excitatory,0,0
4493,False,excitatory,8,8.9
4494,False,excitatory,1.9,1.6
4495,False,excitatory,12.8,13.2
4496,False,excitatory,1.2,1.4
4497,False,inhibitory,0,0
4498,False,inhibitory,10.9,9.7
4499,False,inhibitory,0.7,0.9
4500,False,excitatory,0.9,0.9
4501,False,excitatory,0.2,0.1
4502,False,excitatory,0,0
4504,False,excitatory,0,0
4506,False,inhibitory,0.8,0.7
4507,False,excitatory,0,0
4508,False,excitatory,0,0.1
4509,False,excitatory,0,0.1
4510,False,excitatory,0,0
4511,False,excitatory,19.7,18.8
4512,False,excitatory,0.8,0.5
4513,False,excitatory,0.5,1
4514,False,excitatory,0.1,0
4515,False,excitatory,3.5,3.3
4516,False,excitatory,0,0
4518,False,excitatory,0.1,0.1
4519,False,excitatory,0,0
4520,False,excitatory,0,0
4521,False,excitatory,0,0
4522,False,excitatory,2.2,2.4
4523,False,excitatory,9.7,8.7
4524,False,excitatory,0.1,0.1
4525,False,excitatory,0,0
4526,False,excitatory,0,0
4527,False,excitatory,0.3,0.3
4528,False,excitatory,0,0
4529,False,excitatory,0,0
4530,False,inhibitory,0.2,0.2
4532,False,excitatory,0,0
4534,False,excitatory,0,0
4535,False,excitatory,6.4,6.2
4536,False,excitatory,0,0
4537,False,excitatory,0,0
4538,False,excitatory,0,0
4539,False,excitatory,0,0
4540,False,excitatory,0.3,0.5
4541,False,inhibitory,3.1,2.9
4542,False,inhibitory,5.2,5.5
4543,False,excitatory,2,2
4544,False,inhibitory,0,0.1
4545,False,excitatory,0,0
4546,False,inhibitory,5.1,5
4547,False,inhibitory,2.5,2.4
4548,False,excitatory,0,0
4549,False,excitatory,0.4,0.2
4552,False,excitatory,0.1,0.2
4553,False,excitatory,1.3,1.3
4554,False,excitatory,11.3,11.9
4555,False,inhibitory,2.5,2.3
4556,False,excitatory,2.4,1.7
4557,False,inhibitory,7.2,5.6
4558,False,excitatory,0.4,0.2
4559,False,excitatory,0.1,0.1
4561,False,excitatory,0,0
4563,False,excitatory,0,0
4564,False,excitatory,0.1,0
4565,False,inhibitory,5.4,4.7
4566,False,inhibitory,41.6,40.3
4567,False,excitatory,0,0
4568,False,excitatory,0,0
4569,False,excitatory,1.5,1.5
4570,False,inhibitory,5.1,4.3
4571,False,excitatory,29.8,30.8
4572,False,inhibitory,1.3,1.2
4573,False,inhibitory,0,0
4574,False,excitatory,0,0
4575,False,inhibitory,19.6,19.7
4577,False,inhibitory,2.2,2.7
4578,False,inhibitory,18.2,20.7
4579,False,excitatory,0.1,0.3
4581,False,excitatory,0,0
4582,False,excitatory,0.3,0.2
4583,False,excitatory,0.1,0.1
4584,False,excitatory,33,32.2
4585,False,excitatory,12.9,12.4
4586,False,inhibitory,11.6,11.6
4587,False,excitatory,2.4,2.1
4588,False,excitatory,0,0
4589,False,excitatory,0.1,0.1
4590,False,excitatory,0,0
4591,False,excitatory,1.2,1.3
4592,False,excitatory,0,0
4593,False,excitatory,0,0
4594,False,excitatory,0.1,0.2
4595,False,inhibitory,8,8.7
4596,False,excitatory,0.1,0.2
4598,False,excitatory,25.3,24
4599,False,excitatory,0,0.1
4600,False,excitatory,2.2,2.1
4601,False,inhibitory,0,0
4602,False,inhibitory,0.5,0.6
4603,False,excitatory,0,0
4604,False,excitatory,0,0
4605,False,inhibitory,4.4,4.8
4606,False,excitatory,0,0
4607,False,excitatory,9.3,8.6
4608,False,excitatory,26.4,25
4610,False,inhibitory,1,1.4
4611,False,excitatory,3.9,4
4612,False,inhibitory,15,14.2
4613,False,excitatory,0.2,0.1
4614,False,excitatory,0,0
4615,False,excitatory,1.3,1.4
4616,False,excitatory,0,0
4617,False,excitatory,0,0
4618,False,inhibitory,10.9,12.8
4619,False,excitatory,0.1,0.1
4620,False,excitatory,1,1.1
4621,False,excitatory,0,0
4622,False,inhibitory,5.7,4.5
4623,False,excitatory,0.6,0.3
4624,False,excitatory,1.8,1.6
4625,False,excitatory,0,0
4626,False,inhibitory,23.6,22.5
4627,False,excitatory,2.8,2.5
4628,False,excitatory,0,0
4629,False,inhibitory,7.2,7.1
4630,False,excitatory,0.1,0
4632,False,excitatory,0,0
4633,False,excitatory,0,0
4634,False,excitatory,0.8,0.6
4635,False,inhibitory,0.7,1.2
4637,False,inhibitory,11.9,13
4638,False,excitatory,0,0
4640,False,excitatory,0,0
4641,False,inhibitory,0.1,0
4642,False,inhibitory,35.9,35.4
4643,False,excitatory,31.7,32.1
4644,False,excitatory,0.3,0.2
4645,False,excitatory,0.5,0.5
4646,False,inhibitory,0.8,0.8
4647,False,excitatory,0,0
4648,False,excitatory,0,0
4649,False,excitatory,5,4.7
4651,False,inhibitory,10.2,11.3
4652,False,inhibitory,29.2,25.5
4653,False,inhibitory,1.4,1.4
4654,False,excitatory,1.4,0.9
4655,False,excitatory,0,0
4656,False,excitatory,17.2,15.8
4657,False,inhibitory,1.8,1.3
4658,False,excitatory,0,0
4659,False,inhibitory,0.1,0.1
4660,False,excitatory,1.1,0.9
4661,False,excitatory,0.2,0.2
4662,False,inhibitory,34.2,31.8
4663,False,excitatory,0.3,0.2
4664,False,inhibitory,0,0
4665,False,excitatory,0,0
4666,False,excitatory,0.4,0.3
4667,False,excitatory,0,0
4669,False,excitatory,18.3,17.8
4670,False,excitatory,0.8,0.7
4672,False,excitatory,0,0
4673,False,excitatory,0,0
4675,False,excitatory,0,0
4676,False,excitatory,0.9,0.9
4677,False,excitatory,0,0
4678,False,excitatory,0.9,0.9
4679,False,excitatory,0.1,0
4680,False,excitatory,5.4,5.5
4681,False,excitatory,0.3,0.2
4682,False,inhibitory,0.4,0.7
4683,False,excitatory,0.5,0.4
4684,False,excitatory,72.7,70.8
4685,False,excitatory,0,0
4686,False,excitatory,1.3,1.2
4687,False,excitatory,4.5,3.8
4688,False,excitatory,0,0
4689,False,excitatory,15.4,15.9
4690,False,excitatory,0,0
4691,False,excitatory,0,0
4692,False,excitatory,0,0.1
4693,False,excitatory,0,0
4694,False,excitatory,5.5,5.4
4695,False,inhibitory,90.7,96.9
4696,False,excitatory,0.2,0.1
4697,False,excitatory,0,0
4698,False,excitatory,0,0
4699,False,excitatory,0,0
4700,False,inhibitory,5.6,6.3
4701,False,excitatory,0.5,0.3
4703,False,inhibitory,30.6,31.9
4704,False,inhibitory,1.7,1.7
4705,False,excitatory,0,0
4706,False,excitatory,0,0
4709,False,excitatory,0,0
4710,False,excitatory,0.1,0.2
4711,False,excitatory,0,0.1
4712,False,excitatory,0,0
4713,False,excitatory,3.1,3.1
4714,False,excitatory,0,0
4715,False,excitatory,0.3,0.4
4716,False,excitatory,0,0
4717,False,excitatory,5.7,6.6
4718,False,excitatory,1.6,1.4
4719,False,inhibitory,4.5,5.4
4721,False,inhibitory,10.2,10.9
4722,False,inhibitory,6.7,7.2
4723,False,inhibitory,0.6,0.5
4724,False,excitatory,0,0
4725,False,excitatory,0.1,0
4726,False,excitatory,11.9,9.7
4727,False,inhibitory,2.8,3.2
4728,False,excitatory,0.1,0
4729,False,excitatory,10.6,11.1
4730,False,excitatory,2.6,2.2
4731,False,excitatory,0.2,0.3
4732,False,inhibitory,56.5,47.4
4733,False,excitatory,20.4,20
4734,False,excitatory,0.2,0.2
4736,False,excitatory,2.5,2
4737,False,excitatory,0,0
4738,False,excitatory,0.1,0.1
4739,False,inhibitory,7.7,6
4740,False,excitatory,0.3,0.2
4741,False,excitatory,14,14.2
4742,False,excitatory,0,0
4743,False,excitatory,0.1,0
4744,False,inhibitory,8.2,8.6
4745,False,excitatory,2.8,2.8
4746,False,excitatory,0,0
4747,False,excitatory,0.7,0.7
4748,False,excitatory,10.4,10.8
4750,False,excitatory,2.3,2.4
4751,False,excitatory,10,9.4
4752,False,excitatory,0,0
4753,False,excitatory,0,0
4754,False,excitatory,1.5,1.2
4755,False,inhibitory,4.8,4.4
4756,False,excitatory,0,0
4757,False,excitatory,2.9,2.6
4759,False,excitatory,7.8,7.1
4760,False,excitatory,0,0
4761,False,excitatory,0,0
4762,False,excitatory,1.2,0.8
4763,False,excitatory,0,0
4764,False,excitatory,0,0.2
4765,False,excitatory,0,0
4767,False,excitatory,0,0
4768,False,excitatory,2.8,2.8
4769,False,excitatory,6.8,5.3
4770,False,excitatory,0.5,0.4
4771,False,excitatory,0,0
4772,False,excitatory,0.1,0.1
4773,False,excitatory,0,0
4774,False,excitatory,1.5,2
4775,False,inhibitory,0.8,0.9
4776,False,inhibitory,12.3,11.5
4777,False,excitatory,1,0.6
4778,False,excitatory,1.2,1
4779,False,inhibitory,1,0.9
4780,False,inhibitory,8.7,7.5
4781,False,excitatory,0,0
4782,False,excitatory,0,0
4783,False,excitatory,0,0
4785,False,excitatory,0,0
4786,False,excitatory,12.8,12.7
4787,False,excitatory,0.3,0.4
4788,False,excitatory,4.4,3.6
4789,False,excitatory,10.2,10.9
4790,False,excitatory,0.7,0.9
4791,False,excitatory,0,0
4792,False,excitatory,0.1,0.1
4793,False,excitatory,7.9,7.4
4794,False,excitatory,0.6,0.6
4796,False,excitatory,1.6,1.4
4797,False,excitatory,0,0
4798,False,inhibitory,1.5,1.3
4799,False,inhibitory,0.1,0
4800,False,excitatory,0.9,1.5
4801,False,excitatory,0,0
4802,False,excitatory,0,0
4803,False,excitatory,0.7,0.7
4804,False,excitatory,2.8,2.3
4805,False,excitatory,0,0
4806,False,excitatory,0,0
4807,False,excitatory,0,0
4808,False,excitatory,8.8,7.7
4809,False,excitatory,23.9,25.5
4810,False,inhibitory,24.5,27.3
4811,False,excitatory,0,0
4812,False,excitatory,0,0
4813,False,excitatory,0,0
4814,False,inhibitory,0.2,0.1
4815,False,excitatory,0,0
4816,False,excitatory,2.9,3
4818,False,inhibitory,3.9,4.5
4819,False,excitatory,3.2,3.4
4820,False,inhibitory,4.8,4.2
4821,False,excitatory,0.6,0.6
4822,False,excitatory,0.6,0.4
4823,False,excitatory,0,0
4824,False,excitatory,1,1
4825,False,excitatory,0,0
4826,False,excitatory,0,0
4827,False,excitatory,1.1,1.4
4828,False,excitatory,0,0
4829,False,inhibitory,0,0
4830,False,excitatory,0,0
4831,False,excitatory,0.9,1.1
4832,False,excitatory,0.1,0
4833,False,inhibitory,15.8,14.9
4834,False,excitatory,0.1,0
4836,False,excitatory,0.5,0.3
4837,False,excitatory,2,2
4838,False,excitatory,0.4,0.9
4839,False,excitatory,0,0
4840,False,inhibitory,0,0
4841,False,excitatory,2.6,2.4
4842,False,excitatory,6.9,6
4843,False,excitatory,0.3,0.4
4844,False,excitatory,2.3,2.2
4845,False,excitatory,0,0
4846,False,excitatory,1.3,1.4
4847,False,excitatory,0.5,0.3
4848,False,inhibitory,12.2,12
4849,False,excitatory,0,0
4851,False,excitatory,2.5,1.9
4852,False,excitatory,0,0
4853,False,excitatory,0.1,0.1
4854,False,excitatory,0.6,0.6
4855,False,inhibitory,0.2,0
4856,False,excitatory,0,0
4857,False,excitatory,0.9,0.6
4858,False,excitatory,0,0
4859,False,excitatory,4.4,4.5
4860,False,excitatory,0,0
4861,False,excitatory,0,0
4862,False,excitatory,2.3,1.8
4863,False,excitatory,0.4,0.3
4864,False,excitatory,0.7,0.7
4865,False,excitatory,0.5,0.3
4866,False,excitatory,0,0
4867,False,excitatory,1.5,1.5
4869,False,excitatory,0,0
4870,False,excitatory,2.3,2.3
4871,False,inhibitory,0,0.1
4872,False,inhibitory,0.9,0.4
4873,False,inhibitory,3,2.8
4874,False,inhibitory,78.2,87
4875,False,excitatory,0,0
4877,False,inhibitory,18.8,19.3
4878,False,excitatory,0,0
4879,False,excitatory,0.1,0.3
4880,False,excitatory,0,0
4881,False,excitatory,0.1,0.2
4884,False,excitatory,14.9,14.1
4885,False,excitatory,0,0
4886,False,inhibitory,0.3,0.1
4887,False,inhibitory,46.7,45.9
4888,False,inhibitory,3.6,3.9
4889,False,inhibitory,0,0
4890,False,excitatory,0,0
4891,False,excitatory,0,0.1
4892,False,excitatory,8.9,8.7
4893,False,excitatory,0.4,0.2
4894,False,excitatory,0.1,0.1
4895,False,excitatory,0.6,0.8
4896,False,inhibitory,0.3,0.2
4897,False,excitatory,0,0
4898,False,inhibitory,2.9,2.9
4899,False,excitatory,6.4,6.4
4900,False,inhibitory,13.4,16
4901,False,inhibitory,0.1,0.1
4902,False,excitatory,0,0
4903,False,excitatory,0,0
4904,False,inhibitory,1.2,1
4905,False,excitatory,0,0
4906,False,excitatory,0.8,0.7
4907,False,excitatory,0.7,0.8
4908,False,excitatory,5.7,6.6
4909,False,inhibitory,0,0
4910,False,excitatory,10.3,9.9
4911,False,excitatory,0,0
4912,False,excitatory,0,0
4913,False,inhibitory,14.8,16.2
4914,False,inhibitory,0,0.2
4915,False,excitatory,0,0
4916,False,inhibitory,11.8,11.1
4917,False,excitatory,0,0.1
4918,False,inhibitory,52.8,57.3
4919,False,excitatory,0,0
4921,False,excitatory,0,0
4922,False,excitatory,11.2,11.1
4923,False,excitatory,0,0
4924,False,inhibitory,0,0.3
4925,False,inhibitory,32.1,35
4926,False,excitatory,0,0
4927,False,excitatory,18.6,17.4
4928,False,excitatory,0,0
4929,False,excitatory,0,0
4930,False,excitatory,1.8,1.9
4931,False,inhibitory,13.3,9.5
4932,False,excitatory,0.1,0.1
4933,False,excitatory,1.8,1.7
4934,False,excitatory,0.1,0.1
4936,False,excitatory,1.4,1.8
4937,False,excitatory,11.3,11.3
4938,False,excitatory,3.6,3.6
4939,False,excitatory,0.4,0.8
4940,False,excitatory,0.2,0
4942,False,excitatory,0,0
4943,False,excitatory,3.6,4
4944,False,excitatory,0,0
4945,False,excitatory,0.5,0.5
4946,False,excitatory,0.5,0.3
4947,False,excitatory,0,0
4948,False,excitatory,0,0
4949,False,inhibitory,0.4,0.2
4950,False,excitatory,0,0
4951,False,excitatory,0,0
4952,False,excitatory,0,0
4953,False,excitatory,1.3,1.1
4954,False,excitatory,0,0
4955,False,excitatory,0,0
4956,False,excitatory,0,0
4957,False,excitatory,0,0
4958,False,inhibitory,7.6,7.6
4959,False,inhibitory,0.9,1
4960,False,inhibitory,8.1,6.3
4962,False,excitatory,0.2,0.4
4963,False,excitatory,0,0
4964,False,excitatory,1.4,2
4965,False,excitatory,0,0
4966,False,excitatory,0.2,0.2
4967,False,inhibitory,0,0
4968,False,excitatory,0.7,0.9
4969,False,inhibitory,5.7,3
4970,False,inhibitory,8.2,7
4971,False,excitatory,0,0
4972,False,excitatory,0,0
4973,False,inhibitory,0.2,0.2
4974,False,excitatory,0,0
4975,False,excitatory,0.1,0.1
4976,False,inhibitory,8.1,8
4978,False,excitatory,0.1,0.1
4979,False,excitatory,0,0.1
4980,False,excitatory,3.3,2.4
4981,False,inhibitory,30.7,29.4
4982,False,excitatory,0,0
4983,False,excitatory,0.8,1
4984,False,excitatory,0.7,0.6
4985,False,excitatory,0,0
4986,False,inhibitory,0,0
4987,False,excitatory,0,0
4988,False,excitatory,0,0
4989,False,excitatory,2.7,3.2
4990,False,inhibitory,0.4,0.3
4991,False,inhibitory,4.4,3.8
4992,False,excitatory,2.7,2.6
4993,False,excitatory,1.2,1.5
4994,False,excitatory,0.2,0.2
4995,False,excitatory,0,0
4996,False,excitatory,2.8,2.2
4997,False,excitatory,0.2,0.3
4998,False,excitatory,0.4,0.2
4999,False,excitatory,2.5,2.2
